id,url,accession_number,region_general_made,region_specific_made,technique,shape,attribution,painter_group,painter_subgroup,earliest_date,latest_date,date_range,authority,height_cm,provenance,comments
9002229,http://www.beazley.ox.ac.uk/record/0AE08684-FD02-43A6-BC2B-21B20767FB2D,"Lecce, Mus. Prov. Sigismaondo Castromediano 1075 ",italy_south,NA,black_painted_gnathian,pelike,NA,NA,NA,-360,-270,90,NA,NA,NA,NA
9002342,http://www.beazley.ox.ac.uk/record/15812C83-8A8B-4ECE-B39F-4863C6255905,"Lecce, Mus. Prov. Sigismaondo Castromediano 844 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002343,http://www.beazley.ox.ac.uk/record/1338B32D-1E23-425B-8F94-AAFF787A6DD5,"Lecce, Mus. Prov. Sigismaondo Castromediano 730 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002344,http://www.beazley.ox.ac.uk/record/816485C2-A301-4506-97E2-CF8AD0F0C91F,"Lecce, Mus. Prov. Sigismaondo Castromediano 684 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002345,http://www.beazley.ox.ac.uk/record/3F1CADB8-B406-4B1F-BBC2-975C7BABB8B0,"Lecce, Mus. Prov. Sigismaondo Castromediano 687 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002346,http://www.beazley.ox.ac.uk/record/ABF2A11A-0F83-4420-83EF-452A1BAACBFC,"Lecce, Mus. Prov. Sigismaondo Castromediano 705 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002347,http://www.beazley.ox.ac.uk/record/FDA43B93-9749-419C-9FCF-2F2158D25BAB,"Lecce, Mus. Prov. Sigismaondo Castromediano 686 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002348,http://www.beazley.ox.ac.uk/record/1A3630EC-401C-4722-9E8E-459A3EAD63A5,"Lecce, Mus. Prov. Sigismaondo Castromediano 715 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002349,http://www.beazley.ox.ac.uk/record/FA5D8690-0108-4CB8-9045-F1D98F2D8E3E,"Lecce, Mus. Prov. Sigismaondo Castromediano 696 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002350,http://www.beazley.ox.ac.uk/record/A8080D86-897D-48C5-95E0-E7335DE0451B,"Lecce, Mus. Prov. Sigismaondo Castromediano 712 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002351,http://www.beazley.ox.ac.uk/record/E9574413-590A-44F2-9F03-3657D5B595F7,"Lecce, Mus. Prov. Sigismaondo Castromediano 691 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002352,http://www.beazley.ox.ac.uk/record/BCEAAA39-D5B1-4976-ABDD-34DDDBD71097,"Lecce, Mus. Prov. Sigismaondo Castromediano 797 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002353,http://www.beazley.ox.ac.uk/record/EE89EF04-6A49-4298-8492-581F0DABC4C4,"Lecce, Mus. Prov. Sigismaondo Castromediano 984 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002354,http://www.beazley.ox.ac.uk/record/92DF275C-A4A3-4787-8C36-3D7DE485FE1B,"Lecce, Mus. Prov. Sigismaondo Castromediano 688 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002355,http://www.beazley.ox.ac.uk/record/D671D1D3-83A2-4C19-A9C6-776914F20C1D,"Lecce, Mus. Prov. Sigismaondo Castromediano 699 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002356,http://www.beazley.ox.ac.uk/record/3C28D65A-0C84-46CB-A54F-FCA7335A6FC5,"Lecce, Mus. Prov. Sigismaondo Castromediano 689 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002358,http://www.beazley.ox.ac.uk/record/506D6AD7-DFA9-4548-860B-30283FBAD7D8,"Lecce, Mus. Prov. Sigismaondo Castromediano 728 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002359,http://www.beazley.ox.ac.uk/record/270538D4-411D-4004-A9A6-99F3B1915CCE,"Lecce, Mus. Prov. Sigismaondo Castromediano 989 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002360,http://www.beazley.ox.ac.uk/record/E8A779B2-F9B8-449D-B038-7A84C9AD4592,"Lecce, Mus. Prov. Sigismaondo Castromediano 985 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002373,http://www.beazley.ox.ac.uk/record/1C49F5B2-2EAD-4CD6-ACA1-48AB2BEC2628,"Lecce, Mus. Prov. Sigismaondo Castromediano 711 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002374,http://www.beazley.ox.ac.uk/record/437CC719-AC4F-4814-8A94-EB5AF9488D4E,"Lecce, Mus. Prov. Sigismaondo Castromediano 988 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002375,http://www.beazley.ox.ac.uk/record/06383636-5330-45DE-A22A-B3BA3DF3C20E,"Lecce, Mus. Prov. Sigismaondo Castromediano 713 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002376,http://www.beazley.ox.ac.uk/record/9193F18C-5619-401D-9C8F-34F8C48819CC,"Lecce, Mus. Prov. Sigismaondo Castromediano 693 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002377,http://www.beazley.ox.ac.uk/record/71418F02-A41E-49DF-96B9-9B881F61EF87,"Lecce, Mus. Prov. Sigismaondo Castromediano 704 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002378,http://www.beazley.ox.ac.uk/record/23314AAD-DE35-4F08-8592-6431D6A6B967,"Lecce, Mus. Prov. Sigismaondo Castromediano 710 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002379,http://www.beazley.ox.ac.uk/record/E29CDEBF-8C76-40C7-9BA4-D511EDC2DAEA,"Lecce, Mus. Prov. Sigismaondo Castromediano 700 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002380,http://www.beazley.ox.ac.uk/record/A47B871B-3101-496F-89E9-09C68AF82D78,"Lecce, Mus. Prov. Sigismaondo Castromediano 702 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002381,http://www.beazley.ox.ac.uk/record/ABBC5884-0384-4B6C-92A1-DB1F15B49363,"Lecce, Mus. Prov. Sigismaondo Castromediano 690 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002382,http://www.beazley.ox.ac.uk/record/58DBE821-B620-48CB-88A6-5D6E22CE67B1,"Lecce, Mus. Prov. Sigismaondo Castromediano 992 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002383,http://www.beazley.ox.ac.uk/record/AC720178-56F2-4E16-918C-7D6B5010C33A,"Lecce, Mus. Prov. Sigismaondo Castromediano 983 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002384,http://www.beazley.ox.ac.uk/record/87AD7765-8FE5-4A02-B7AE-D7387F93468A,"Lecce, Mus. Prov. Sigismaondo Castromediano 729 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002385,http://www.beazley.ox.ac.uk/record/DA595F17-FDE1-42D9-83FB-70D93C1E12E5,"Lecce, Mus. Prov. Sigismaondo Castromediano 982 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002386,http://www.beazley.ox.ac.uk/record/EEDC82B5-946D-4710-85ED-CB8A5FBF3180,"Lecce, Mus. Prov. Sigismaondo Castromediano 994 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002387,http://www.beazley.ox.ac.uk/record/B172D89F-7B36-4B92-B8A2-2E8FE24C4E28,"Lecce, Mus. Prov. Sigismaondo Castromediano 993 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002388,http://www.beazley.ox.ac.uk/record/A8D0CE4C-CF3F-4BE4-9AAA-35F47007CDCE,"Lecce, Mus. Prov. Sigismaondo Castromediano 987 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002389,http://www.beazley.ox.ac.uk/record/FE740D8F-7719-4630-BA66-22D27FD7E4A6,"Lecce, Mus. Prov. Sigismaondo Castromediano 981 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002390,http://www.beazley.ox.ac.uk/record/D92A0FC6-699C-4408-87CD-6B0310015863,"Lecce, Mus. Prov. Sigismaondo Castromediano 995 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002391,http://www.beazley.ox.ac.uk/record/A6FF02A8-1E09-4971-B540-C40398E6AC9C,"Lecce, Mus. Prov. Sigismaondo Castromediano 997 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002392,http://www.beazley.ox.ac.uk/record/459D1AF7-4231-4620-BD1A-541B4D43799C,"Lecce, Mus. Prov. Sigismaondo Castromediano 991 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002393,http://www.beazley.ox.ac.uk/record/38C22BC3-83E3-402C-866F-DA20EE1FA161,"Lecce, Mus. Prov. Sigismaondo Castromediano 996 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002397,http://www.beazley.ox.ac.uk/record/47CC97EF-5AD3-4FE9-9440-A13218C73B9A,"Lecce, Mus. Prov. Sigismaondo Castromediano 990 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002402,http://www.beazley.ox.ac.uk/record/01009E1B-9177-4C3A-84AE-299795C8144B,"Lecce, Mus. Prov. Sigismaondo Castromediano 961 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002404,http://www.beazley.ox.ac.uk/record/AE20358B-1C5F-4217-9197-2A7FDBAE7DBA,"Lecce, Mus. Prov. Sigismaondo Castromediano 963 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002405,http://www.beazley.ox.ac.uk/record/9B985BDD-B49D-486C-BBB9-071EBCD59C3E,"Lecce, Mus. Prov. Sigismaondo Castromediano 1000 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002406,http://www.beazley.ox.ac.uk/record/E6B379A1-56F2-46FC-8B3A-3C223A610CF1,"Lecce, Mus. Prov. Sigismaondo Castromediano 955 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002408,http://www.beazley.ox.ac.uk/record/D06C2358-F840-4650-89C5-18B41B705769,"Lecce, Mus. Prov. Sigismaondo Castromediano 999 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002409,http://www.beazley.ox.ac.uk/record/466C98D8-8B01-4823-8950-787F1FC617FE,"Lecce, Mus. Prov. Sigismaondo Castromediano 962 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002410,http://www.beazley.ox.ac.uk/record/8F7C394B-930F-4E17-8FA2-B82C710B3F1A,"Lecce, Mus. Prov. Sigismaondo Castromediano 986 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002411,http://www.beazley.ox.ac.uk/record/239786B9-5668-4569-AED1-951084C176E1,"Lecce, Mus. Prov. Sigismaondo Castromediano 953 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002412,http://www.beazley.ox.ac.uk/record/5BCD4DA6-FCBD-46A5-8F90-5DC28A4DA9CB,"Lecce, Mus. Prov. Sigismaondo Castromediano 998 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002413,http://www.beazley.ox.ac.uk/record/D3C2033D-D760-4662-AC63-CF0CE4283C91,"Lecce, Mus. Prov. Sigismaondo Castromediano 1003 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002414,http://www.beazley.ox.ac.uk/record/78830E43-B7EF-4614-AD8D-913AC16EFA57,"Lecce, Mus. Prov. Sigismaondo Castromediano 1001 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002416,http://www.beazley.ox.ac.uk/record/D2FB7E85-7CA2-40A4-B042-F7CA870E293E,"Lecce, Mus. Prov. Sigismaondo Castromediano 1002 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002417,http://www.beazley.ox.ac.uk/record/57CB4C4D-038D-4245-B547-9AEA20651075,"Lecce, Mus. Prov. Sigismaondo Castromediano 954 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002419,http://www.beazley.ox.ac.uk/record/A10FAECC-8B70-4101-BB59-2D26813DBD22,"Lecce, Mus. Prov. Sigismaondo Castromediano 706 ",italy_south,apulia,red-figure,pelike,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002438,http://www.beazley.ox.ac.uk/record/A23677B4-CEC6-43B6-BB00-5DC5FB0E596B,"Lecce, Mus. Prov. Sigismaondo Castromediano 843 ",italy_south,apulia,red-figure,amphora_panathenaic,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002439,http://www.beazley.ox.ac.uk/record/F1B59E55-467D-48B4-82FF-558175AA0EBD,"Lecce, Mus. Prov. Sigismaondo Castromediano 830 ",italy_south,apulia,red-figure,amphora_panathenaic,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002440,http://www.beazley.ox.ac.uk/record/4805A0A3-CCDC-4898-9668-B28A22B509AF,"Lecce, Mus. Prov. Sigismaondo Castromediano 845 ",italy_south,apulia,red-figure,amphora_panathenaic,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002441,http://www.beazley.ox.ac.uk/record/5100AF67-5AB8-41AD-BD8B-FFC3C907EC67,"Lecce, Mus. Prov. Sigismaondo Castromediano 840 ",italy_south,apulia,red-figure,amphora_panathenaic,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002442,http://www.beazley.ox.ac.uk/record/D3C432E4-C3CF-4A8B-9079-CB4C17B60E33,"Lecce, Mus. Prov. Sigismaondo Castromediano 842 ",italy_south,apulia,red-figure,amphora_panathenaic,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002444,http://www.beazley.ox.ac.uk/record/AC74C469-38D1-44F6-B1AA-8D15B8AB6B47,"Lecce, Mus. Prov. Sigismaondo Castromediano 879 ",italy_south,apulia,red-figure,amphora_panathenaic,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002445,http://www.beazley.ox.ac.uk/record/7E9838CD-C1BD-4F3B-9CD6-558BD4614E3D,"Lecce, Mus. Prov. Sigismaondo Castromediano 876 ",italy_south,apulia,red-figure,amphora_panathenaic,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002446,http://www.beazley.ox.ac.uk/record/5F3C9828-91DA-4325-BE21-A38E75EB71E8,"Lecce, Mus. Prov. Sigismaondo Castromediano 866 ",italy_south,apulia,red-figure,amphora_panathenaic,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002447,http://www.beazley.ox.ac.uk/record/A6D14971-3001-4138-9960-002DD6546BEC,"Lecce, Mus. Prov. Sigismaondo Castromediano 860 ",italy_south,apulia,red-figure,amphora_panathenaic,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002448,http://www.beazley.ox.ac.uk/record/800AE652-AB5B-4736-A27C-2215A0D8D60E,"Lecce, Mus. Prov. Sigismaondo Castromediano 867 ",italy_south,apulia,red-figure,amphora_panathenaic,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002449,http://www.beazley.ox.ac.uk/record/C15690F4-E9BD-4F2F-B3E1-AB6D2063F33A,"Lecce, Mus. Prov. Sigismaondo Castromediano 882 ",italy_south,apulia,red-figure,amphora_panathenaic,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002450,http://www.beazley.ox.ac.uk/record/5A9A65E2-1745-4FA3-9148-BB67905420B9,"Lecce, Mus. Prov. Sigismaondo Castromediano 865 ",italy_south,apulia,red-figure,amphora_panathenaic,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002451,http://www.beazley.ox.ac.uk/record/69993193-3BB0-43F8-B9FC-D90B12DFAC91,"Lecce, Mus. Prov. Sigismaondo Castromediano 841 ",italy_south,apulia,red-figure,amphora_panathenaic,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002612,http://www.beazley.ox.ac.uk/record/c1605a68-c558-4e69-865d-ef7d24713053,"Capua, Museo Campano 7 ",italy_south,campania,red-figure,hydria,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002614,http://www.beazley.ox.ac.uk/record/8f5029fe-8c04-4c3d-b72f-257c339fa180,"Capua, Museo Campano ",italy_south,campania,red-figure,hydria,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002615,http://www.beazley.ox.ac.uk/record/45f5dff1-8a6d-48a1-976e-11b1c512debb,"Capua, Museo Campano 7539 ",italy_south,campania,red-figure,hydria,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002616,http://www.beazley.ox.ac.uk/record/1ebdbe2d-0e50-4282-bb82-9194eec4af85,"Capua, Museo Campano 6 ",italy_south,campania,red-figure,hydria,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002617,http://www.beazley.ox.ac.uk/record/d084a352-cc8e-4cda-9b34-f5aef0c9e556,"Capua, Museo Campano 7565",italy_south,campania,red-figure,hydria,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002618,http://www.beazley.ox.ac.uk/record/3d7f3caa-9fb7-4207-aed5-a4e7d4d08b83,"Capua, Museo Campano ",italy_south,campania,red-figure,hydria,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002619,http://www.beazley.ox.ac.uk/record/7e7f3423-f0c6-48b2-a4f3-3ad25e5f9588,"Capua, Museo Campano 7532 ",italy_south,campania,red-figure,hydria,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002620,http://www.beazley.ox.ac.uk/record/a7eeb3b6-72b2-4a30-bd23-79b7fae9bdc2,"Capua, Museo Campano 8369 ",italy_south,campania,red-figure,hydria,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002621,http://www.beazley.ox.ac.uk/record/846e5fea-0a4e-4a78-b646-b62a341ab0cc,"Capua, Museo Campano ",italy_south,campania,red-figure,hydria,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002622,http://www.beazley.ox.ac.uk/record/355d089c-6f35-4266-b319-7864dca42ba6,"Capua, Museo Campano 7564 ",italy_south,campania,red-figure,hydria,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002623,http://www.beazley.ox.ac.uk/record/feff3e3f-eb05-4c8f-b34b-1720c0fe7969,"Capua, Museo Campano 7533 ",italy_south,campania,red-figure,hydria,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002624,http://www.beazley.ox.ac.uk/record/bc3f9598-edbb-4696-a1f1-7b848277c0c9,"Capua, Museo Campano 8367 ",italy_south,campania,red-figure,hydria,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002625,http://www.beazley.ox.ac.uk/record/bc40a515-17c3-4fdc-9c78-86245af43e1e,"Capua, Museo Campano 7336",italy_south,campania,red-figure,amphora_neck,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002626,http://www.beazley.ox.ac.uk/record/d9ddb7ee-711c-4e6b-8286-ccd91e3cdce8,"Capua, Museo Campano ",italy_south,campania,red-figure,amphora_neck,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002628,http://www.beazley.ox.ac.uk/record/9c8d2829-7459-40ce-89f0-6f4705d52e17,"Capua, Museo Campano ",italy_south,campania,red-figure,amphora_bail,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002629,http://www.beazley.ox.ac.uk/record/9d38ff52-910e-4e23-894b-8e6b6c98d366,"Capua, Museo Campano 7559",italy_south,campania,red-figure,amphora_neck,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002630,http://www.beazley.ox.ac.uk/record/8f5d69b4-0da0-448b-9b7a-ab5f76987f0a,"Capua, Museo Campano 7561 ",italy_south,campania,red-figure,amphora_neck,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002632,http://www.beazley.ox.ac.uk/record/33ad19d1-5ec3-408e-9665-edc339261b16,"Capua, Museo Campano 15 ",italy_south,campania,red-figure,amphora_neck,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002633,http://www.beazley.ox.ac.uk/record/e7670613-c688-49fa-879c-53039708a886,"Capua, Museo Campano 7554",italy_south,campania,red-figure,amphora_neck,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002636,http://www.beazley.ox.ac.uk/record/eb9a9dfb-af93-4729-ac03-5bd636e5435c,"Capua, Museo Campano 17 ",italy_south,campania,red-figure,amphora_neck,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002637,http://www.beazley.ox.ac.uk/record/1df39d34-4d70-4080-b951-34c4c31293d2,"Capua, Museo Campano 7543 ",italy_south,campania,red-figure,amphora_neck,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002638,http://www.beazley.ox.ac.uk/record/428654ae-f0f6-4e8a-9695-471335da0701,"Capua, Museo Campano 37 ",italy_south,campania,red-figure,amphora_neck,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002639,http://www.beazley.ox.ac.uk/record/9435d34c-4b3b-4738-8481-a2fee36fe2cb,"Capua, Museo Campano 18 ",italy_south,campania,red-figure,amphora_neck,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002640,http://www.beazley.ox.ac.uk/record/6115170c-189c-4600-8c29-84e45a39672d,"Capua, Museo Campano 7544 ",italy_south,campania,red-figure,amphora_neck,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002641,http://www.beazley.ox.ac.uk/record/4e3f900f-6664-474c-94d1-1fcef02e2e26,"Capua, Museo Campano 7542 ",italy_south,campania,red-figure,amphora_bail,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002642,http://www.beazley.ox.ac.uk/record/1e5f3999-bcd6-4c20-94c5-d86745cf6307,"Capua, Museo Campano ",italy_south,campania,red-figure,amphora_bail,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002643,http://www.beazley.ox.ac.uk/record/28a8ff86-f052-48e5-b4e9-34a01674b998,"Capua, Museo Campano ",italy_south,campania,red-figure,amphora_bail,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002644,http://www.beazley.ox.ac.uk/record/89e58b85-c481-49c3-b92f-f122cb02d849,"Capua, Museo Campano 7541 ",italy_south,campania,red-figure,amphora_bail,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002645,http://www.beazley.ox.ac.uk/record/daf31584-c200-4ec1-9617-8c407427e2cf,"Capua, Museo Campano ",italy_south,campania,red-figure,amphora_bail,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002646,http://www.beazley.ox.ac.uk/record/c2baae08-4b26-4c8c-8352-43b7e7eac636,"Capua, Museo Campano ",italy_south,campania,red-figure,amphora_bail,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002647,http://www.beazley.ox.ac.uk/record/f09046c4-cbf9-4185-b53b-6024a0bda395,"Capua, Museo Campano 7545 ",italy_south,campania,red-figure,amphora_bail,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002648,http://www.beazley.ox.ac.uk/record/1d38ec3b-5e46-4790-a930-93ccf81867e1,"Capua, Museo Campano 22 ",italy_south,campania,red-figure,amphora_bail,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002649,http://www.beazley.ox.ac.uk/record/845a31ed-78f4-4a1d-8950-614a1db9fbfb,"Capua, Museo Campano 24 ",italy_south,campania,red-figure,amphora_bail,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002650,http://www.beazley.ox.ac.uk/record/13e4b5b0-e77b-4af5-9436-ce8b997f97f1,"Capua, Museo Campano 23 ",italy_south,campania,red-figure,amphora_bail,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002654,http://www.beazley.ox.ac.uk/record/968C1640-1922-4128-89B8-2301AB0C630F,"Madrid, Museo Arqueologico Nacional 10929 ",greece_central,athens,black-figure,amphora,NA,NA,NA,NA,NA,NA,BAPD,,NA,NA
9002656,http://www.beazley.ox.ac.uk/record/43f77ac4-7d09-4420-9075-97994ecf7965,"Capua, Museo Campano 8359 ",italy_south,campania,red-figure,amphora_bail,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002658,http://www.beazley.ox.ac.uk/record/1e439b4f-ca86-4b32-9be0-c1b8b4426f13,"Capua, Museo Campano 25 ",italy_south,campania,red-figure,amphora_bail,NA,NA,NA,-360,-300,60,NA,NA,NA,NA
9002768,http://www.beazley.ox.ac.uk/record/FA0CFFC6-75D6-416A-BDB0-F50EFEF035F0,"Bologna, Museo Civico Archeologico 843 ",italy_south,apulia,red-figure,amphora_panathenaic,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002769,http://www.beazley.ox.ac.uk/record/928655D4-A184-4DAD-BF70-479FF2268839,"Bologna, Museo Civico Archeologico 814 ",italy_south,apulia,red-figure,amphora_panathenaic,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002770,http://www.beazley.ox.ac.uk/record/C8BF6D03-AF72-481F-A928-AFAFA17F93B8,"Bologna, Museo Civico Archeologico 846 ",italy_south,apulia,red-figure,amphora_panathenaic,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002775,http://www.beazley.ox.ac.uk/record/C86943A5-164B-4802-A2FF-0083A016F671,"Bologna, Museo Civico Archeologico 3261 ",italy_south,apulia,red-figure,amphora_panathenaic,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002776,http://www.beazley.ox.ac.uk/record/0056C726-77F2-4C52-8240-7C613CDE6D6B,"Bologna, Museo Civico Archeologico 812 ",italy_south,apulia,red-figure,amphora_panathenaic,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
9002777,http://www.beazley.ox.ac.uk/record/F5723CDC-8799-4CF5-AA67-264418AADC03,"Bologna, Museo Civico Archeologico 844 ",italy_south,apulia,red-figure,amphora_panathenaic,NA,NA,NA,-420,-300,120,NA,NA,NA,NA
