"","id","accession_number","fabric_general_region","fabric_style","shape","attribution","painter_group","painter_subgroup","earliest_date","latest_date","height_cm","N_entries"
"309","127",NA,"athens","black-figure","cup_skyphos",NA,NA,NA,NA,NA,NA,1
"310","12765",NA,"athens","black-figure","kyathos",NA,NA,NA,-525,-475,NA,1
"311","12816",NA,"athens","red-figure","pelike",NA,NA,NA,-450,-400,NA,1
"312","12978",NA,"athens","black-figure","cup_a",NA,NA,NA,-550,-500,NA,1
"313","13036",NA,"athens","black-figure","krater_column",NA,NA,NA,-550,-500,NA,1
"314","13262",NA,"athens","red-figure","pelike",NA,NA,NA,-450,-400,NA,1
"315","13371",NA,"athens","red-figure","pelike","manner of kerch",NA,NA,-400,-300,NA,1
"316","13418",NA,"athens","red-figure","loutrophoros","compare washing p",NA,NA,-450,-400,NA,1
"317","13452",NA,"athens","red-figure","pelike","kerch",NA,NA,-400,-300,NA,1
"318","13574",NA,"athens","red-figure","pelike",NA,NA,NA,-425,-375,NA,1
"319","13575",NA,"athens","black-figure","kyathos",NA,NA,NA,-525,-475,NA,1
"320","136",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"321","137",NA,"athens","red-figure","pelike","perhaps amazon p",NA,NA,-400,-300,NA,1
"322","138",NA,"athens","black-figure","pelike",NA,NA,NA,-525,-475,NA,1
"323","13829",NA,"athens","black-figure","amphora_panathenaic",NA,NA,NA,-575,-525,NA,1
"324","13863",NA,"athens","black-figure","kyathos",NA,NA,NA,-525,-475,NA,1
"325","13945",NA,"athens","red-figure","pelike",NA,NA,NA,-450,-400,NA,1
"326","13959",NA,"athens","red-figure","pelike","kerch",NA,NA,-400,-300,NA,1
"327","13967",NA,"athens","red-figure","pelike","kerch",NA,NA,-400,-300,NA,1
"328","13980",NA,"athens","black-figure","krater_column",NA,NA,NA,-550,-500,NA,1
"329","13998",NA,"athens","red-figure","pelike",NA,NA,NA,-450,-400,NA,1
"330","14033",NA,"athens","red-figure","pelike","compare orchard p",NA,NA,-450,-400,NA,1
"331","14050",NA,"athens","red-figure","pelike",NA,NA,NA,-475,-425,NA,1
"332","14058",NA,"athens","black-figure","pelike",NA,NA,NA,-525,-475,NA,1
"333","14077",NA,"athens","black-figure","pyxis",NA,NA,NA,-525,-475,NA,1
"334","14082",NA,"athens","black-figure","cup_droop",NA,NA,NA,-550,-500,NA,1
"335","14118",NA,"athens","red-figure","pelike",NA,NA,NA,-450,-400,NA,1
"336","14154",NA,"athens","black-figure","alabastron","Diosphos_p",NA,NA,-500,-450,NA,1
"337","14157",NA,"athens","black-figure","hydria",NA,NA,NA,-525,-475,NA,1
"338","14160",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"339","14229",NA,"athens","black-figure","cup_droop",NA,NA,NA,-550,-500,NA,1
"340","14237",NA,"athens","red-figure","pelike",NA,NA,NA,-475,-425,NA,1
"341","14318",NA,"athens","black-figure","pyxis",NA,NA,NA,-525,-475,NA,1
"342","14350",NA,"athens","black-figure","alabastron","Emporion_p",NA,NA,-525,-475,NA,1
"343","14367",NA,"athens","red-figure","loutrophoros","naples p",NA,NA,-450,-400,NA,1
"344","14371",NA,"athens","black-figure","cup_droop",NA,NA,NA,-550,-500,NA,1
"345","14375",NA,"athens","black-figure","cup_droop",NA,NA,NA,-550,-500,NA,1
"346","14432",NA,"athens","black-figure","kalathos",NA,NA,NA,-575,-525,NA,1
"347","1444",NA,"athens","black-figure","oinochoe","Half_palmettes_p",NA,NA,-500,-450,NA,1
"348","1445",NA,"athens","black-figure","oinochoe","Half_palmettes_p",NA,NA,-500,-450,NA,1
"349","14473",NA,"athens","black-figure","alabastron",NA,NA,NA,-500,-450,NA,1
"350","14498",NA,"athens","black-figure","amphora_panathenaic",NA,NA,NA,-525,-475,NA,1
"351","14500",NA,"athens","red-figure","pelike",NA,NA,NA,-475,-425,NA,1
"352","14502",NA,"athens","black-figure","cup_droop",NA,NA,NA,-550,-500,NA,1
"353","14506",NA,"athens","red-figure","pelike",NA,NA,NA,-525,-475,NA,1
"354","14521",NA,"athens","black-figure","pelike",NA,NA,NA,-525,-475,NA,1
"355","14532",NA,"athens","black-figure","lekythos","Chariot_p",NA,NA,-525,-475,NA,1
"356","14557",NA,"athens","black-figure","cup_a",NA,NA,NA,-525,-475,NA,1
"357","146",NA,"athens","red-figure","pelike",NA,NA,NA,-475,-425,NA,1
"358","14674",NA,"athens","red-figure","pelike","manner of hippolytos p",NA,NA,-400,-300,NA,1
"359","147",NA,"athens","red-figure","pelike",NA,NA,NA,-475,-425,NA,1
"360","14734",NA,"athens","red-figure","pelike",NA,NA,NA,-450,-400,NA,1
"361","14788",NA,"athens","red-figure","pelike",NA,NA,NA,-475,-425,NA,1
"362","148",NA,"athens","red-figure","pelike",NA,NA,NA,-475,-425,NA,1
"363","1481",NA,"athens","black-figure","amphora_neck","Antimenes_p_manner",NA,NA,-550,-500,NA,1
"364","14814",NA,"athens","red-figure","pelike","compare pasithea p",NA,NA,-425,-375,NA,1
"365","14819",NA,"athens","red-figure","pelike",NA,NA,NA,-500,-450,NA,1
"366","14847",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"367","14897",NA,"athens","black-figure","cup_a",NA,NA,NA,-525,-475,NA,1
"368","14974",NA,"athens","black-figure","pelike",NA,NA,NA,-525,-475,NA,1
"369","14982",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"370","14999",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"371","15003",NA,"athens","red-figure","pelike","kerch",NA,NA,-400,-300,NA,1
"372","15059",NA,"athens","black-figure","alabastron","Diosphos_p_manner",NA,NA,-525,-475,NA,1
"373","15064",NA,"athens","black-figure","cup_a",NA,NA,NA,-525,-475,NA,1
"374","15070",NA,"athens","black-figure","alabastron",NA,NA,NA,-475,-425,NA,1
"375","1510",NA,"athens","red-figure","pelike",NA,NA,NA,-425,-375,NA,1
"376","1524",NA,"athens","black-figure","lekythos","Haimon_p_manner",NA,NA,-500,-450,NA,1
"377","15248",NA,"athens","black-figure","pelike",NA,NA,NA,-525,-475,NA,1
"378","1526",NA,"athens","black-figure","lekythos","Haimon_p_manner",NA,NA,-500,-450,NA,1
"379","15675",NA,"athens","black-figure","krater_column","Leagros_group",NA,NA,-525,-475,NA,1
"380","15815",NA,"athens","red-figure","loutrophoros",NA,NA,NA,-450,-400,NA,1
"381","1583",NA,"athens","black-figure","lekythos","Emporion_p_manner",NA,NA,-500,-450,NA,1
"382","1590",NA,"athens","black-figure","lekythos","Haimon_p",NA,NA,-500,-450,NA,1
"383","1592",NA,"athens","black-figure","lekythos","Haimon_p",NA,NA,-500,-450,NA,1
"384","16322",NA,"athens","black-figure","chous",NA,NA,NA,-475,-425,NA,1
"385","16336",NA,"athens","black-figure","chous",NA,NA,NA,-450,-400,NA,1
"386","16378",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"387","16386",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"388","16411",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"389","16431",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"390","16646",NA,"athens","black-figure","pelike",NA,NA,NA,-550,-500,NA,1
"391","1773",NA,"athens","red-figure","pelike","london e 395, p of",NA,NA,-450,-400,NA,1
"392","1777",NA,"athens","black-figure","cup_little_master_band",NA,NA,NA,-550,-500,NA,1
"393","17982",NA,"athens","red-figure","pelike","london e 489, p of",NA,NA,-475,-425,NA,1
"394","180001",NA,"athens","protoattic_outline","amphora_neck","Mesogeia_p_related",NA,NA,-725,-675,NA,1
"395","18049",NA,"athens","black-figure","cup_droop",NA,NA,NA,-550,-500,NA,1
"396","18389",NA,"athens","red-figure","pelike",NA,NA,NA,-500,-450,NA,1
"397","18478",NA,"athens","black-figure","lekanis","Polos_p",NA,NA,-600,-550,NA,1
"398","19474",NA,"athens","red-figure","pelike",NA,NA,NA,-475,-425,NA,1
"399","19938",NA,"athens","black-figure","kyathos","Vatican_g_57_group_of",NA,NA,-550,-500,NA,1
"400","200001","Berlin F2159","athens","red-figure","amphora_a","Andokides_signed","Andokides","Andokides",-550,-500,57.9,1
"401","200002","Louvre G1","athens","red-figure","amphora_a","Andokides_signed","Andokides","Andokides",-550,-500,56.6,1
"402","200009","Munich 2301","athens","red-figure","amphora_a","Lysippides_p","Lysippides_p_&_co","Lysippides_p",-550,-500,53.7,1
"403","200011","Louvre F204","athens","red-figure","amphora_a","Lysippides_p","Lysippides_p_&_co","Lysippides_p",-550,-500,57.9,1
"404","200013","Louvre F203","athens","red-figure","amphora_a","Andokides_signed as potter","Andokides","Andokides",-550,500,40.35,1
"405","200073",NA,"athens","red-figure","pelike","euphronios",NA,NA,-550,-500,NA,1
"406","200105",NA,"athens","red-figure","pelike","smikros",NA,NA,-550,-500,NA,1
"407","200106",NA,"athens","red-figure","pelike","smikros",NA,NA,-550,-500,NA,1
"408","201675",NA,"athens","red-figure","loutrophoros","kleophrades p",NA,NA,-500,-450,NA,1
"409","201678",NA,"athens","red-figure","pelike","kleophrades p",NA,NA,-525,-475,NA,1
"410","201679",NA,"athens","red-figure","pelike","kleophrades p",NA,NA,-500,-450,NA,1
"411","201680",NA,"athens","red-figure","pelike","modern epiktetos",NA,NA,-500,-450,NA,1
"412","201918",NA,"athens","red-figure","pelike","berlin p",NA,NA,-525,-475,NA,1
"413","201919",NA,"athens","red-figure","pelike","berlin p",NA,NA,-525,-475,NA,1
"414","201920",NA,"athens","red-figure","pelike","berlin p",NA,NA,-525,-475,NA,1
"415","201921",NA,"athens","red-figure","pelike","berlin p",NA,NA,-525,-475,NA,1
"416","201922",NA,"athens","red-figure","pelike","berlin p",NA,NA,-525,-475,NA,1
"417","202000",NA,"athens","red-figure","pelike","kleophrades p",NA,NA,-500,-450,NA,1
"418","202075",NA,"athens","red-figure","pelike","akin to nikoxenos p",NA,NA,-525,-475,NA,1
"419","202101",NA,"athens","red-figure","pelike","nikoxenos p",NA,NA,-525,-475,NA,1
"420","202173",NA,"athens","red-figure","pelike","myson",NA,NA,-500,-450,NA,1
"421","202175",NA,"athens","red-figure","pelike","myson",NA,NA,-500,-450,NA,1
"422","202274",NA,"athens","black-figure","pelike","eucharides p",NA,NA,-500,-450,NA,1
"423","202341",NA,"athens","black-figure","krater_column","Leagros_group",NA,NA,-525,-475,NA,1
"424","202364",NA,"athens","red-figure","pelike","myson",NA,NA,-500,-450,NA,1
"425","202365",NA,"athens","red-figure","pelike","myson",NA,NA,-500,-450,NA,1
"426","202438",NA,"athens","red-figure","pelike","manner of myson",NA,NA,-500,-450,NA,1
"427","202439",NA,"athens","red-figure","pelike","manner of myson",NA,NA,-500,-450,NA,1
"428","202454",NA,"athens","red-figure","pelike","munich amphora, p of",NA,NA,-500,-450,NA,1
"429","202455",NA,"athens","red-figure","pelike","munich amphora, p of",NA,NA,-500,-450,NA,1
"430","202464",NA,"athens","red-figure","pelike","near munich amphora, p of",NA,NA,-500,-450,NA,1
"431","202499",NA,"athens","red-figure","pelike","syleus p",NA,NA,-500,-450,NA,1
"432","202500",NA,"athens","red-figure","pelike","syleus p",NA,NA,-500,-450,NA,1
"433","202501",NA,"athens","red-figure","pelike","syleus p",NA,NA,-500,-450,NA,1
"434","202503",NA,"athens","red-figure","pelike","syleus p",NA,NA,-500,-450,NA,1
"435","202514",NA,"athens","red-figure","pelike","cabinet des medailles 390, p of",NA,NA,-500,-450,NA,1
"436","202517",NA,"athens","red-figure","pelike","cabinet des medailles 390, p of",NA,NA,-500,-450,NA,1
"437","202518",NA,"athens","red-figure","pelike","cabinet des medailles 390, p of",NA,NA,-500,-450,NA,1
"438","202519",NA,"athens","red-figure","pelike","cabinet des medailles 390, p of",NA,NA,-500,-450,NA,1
"439","202520",NA,"athens","red-figure","pelike","syleus p",NA,NA,-500,-450,NA,1
"440","202521",NA,"athens","red-figure","pelike","syleus p",NA,NA,-500,-450,NA,1
"441","202522",NA,"athens","red-figure","pelike","syleus p",NA,NA,-500,-450,NA,1
"442","202524",NA,"athens","red-figure","pelike","syleus p",NA,NA,-500,-450,NA,1
"443","202527",NA,"athens","red-figure","pelike","perhaps flying-angel p",NA,NA,-500,-450,NA,1
"444","202529",NA,"athens","red-figure","pelike","perhaps flying-angel p",NA,NA,-500,-450,NA,1
"445","202530",NA,"athens","red-figure","pelike","perhaps flying-angel p",NA,NA,-500,-450,NA,1
"446","202563",NA,"athens","red-figure","pelike","louvre g 238, p of",NA,NA,-500,-450,NA,1
"447","202564",NA,"athens","red-figure","pelike","louvre g 238, p of",NA,NA,-500,-450,NA,1
"448","202565",NA,"athens","red-figure","pelike","louvre g 238, p of",NA,NA,-500,-450,NA,1
"449","202567",NA,"athens","red-figure","pelike","matsch p",NA,NA,-500,-450,NA,1
"450","202568",NA,"athens","red-figure","pelike","perhaps syleus p",NA,NA,-500,-450,NA,1
"451","202574",NA,"athens","red-figure","pelike","vienna 895, p of",NA,NA,-500,-450,NA,1
"452","202575",NA,"athens","red-figure","pelike","vienna 895, p of",NA,NA,-500,-450,NA,1
"453","202576",NA,"athens","red-figure","pelike","geras p",NA,NA,-500,-450,NA,1
"454","202578",NA,"athens","red-figure","pelike","geras p",NA,NA,-500,-450,NA,1
"455","202581",NA,"athens","red-figure","pelike","geras p",NA,NA,-500,-450,NA,1
"456","202582",NA,"athens","red-figure","pelike","geras p",NA,NA,-500,-450,NA,1
"457","202584",NA,"athens","red-figure","pelike","geras p",NA,NA,-500,-450,NA,1
"458","202586",NA,"athens","red-figure","pelike","geras p",NA,NA,-500,-450,NA,1
"459","202587",NA,"athens","red-figure","pelike","geras p",NA,NA,-500,-450,NA,1
"460","202588",NA,"athens","red-figure","pelike","geras p",NA,NA,-500,-450,NA,1
"461","202589",NA,"athens","red-figure","pelike","geras p",NA,NA,-500,-450,NA,1
"462","202590",NA,"athens","red-figure","pelike","geras p",NA,NA,-500,-450,NA,1
"463","202591",NA,"athens","red-figure","pelike","geras p",NA,NA,-500,-450,NA,1
"464","202592",NA,"athens","red-figure","pelike","geras p",NA,NA,-500,-450,NA,1
"465","202593",NA,"athens","red-figure","pelike","geras p",NA,NA,-500,-450,NA,1
"466","202617",NA,"athens","red-figure","pelike","argos p",NA,NA,-500,-450,NA,1
"467","202618",NA,"athens","red-figure","pelike","argos p",NA,NA,-500,-450,NA,1
"468","202619",NA,"athens","red-figure","pelike","argos p",NA,NA,-500,-450,NA,1
"469","202620",NA,"athens","red-figure","pelike","geras p",NA,NA,-500,-450,NA,1
"470","202622",NA,"athens","red-figure","pelike","geras p",NA,NA,-500,-450,NA,1
"471","202624",NA,"athens","red-figure","pelike","argos p",NA,NA,-500,-450,NA,1
"472","202626",NA,"athens","red-figure","pelike","argos p",NA,NA,-500,-450,NA,1
"473","202630",NA,"athens","red-figure","pelike","cabinet des medailles 390, p of",NA,NA,-500,-450,NA,1
"474","202700",NA,"athens","red-figure","pelike","near harrow p",NA,NA,-500,-450,NA,1
"475","202719",NA,"athens","red-figure","pelike","flying-angel p",NA,NA,-500,-450,NA,1
"476","202720",NA,"athens","red-figure","pelike","flying-angel p",NA,NA,-500,-450,NA,1
"477","202722",NA,"athens","red-figure","pelike","syriskos p",NA,NA,-500,-450,NA,1
"478","202778",NA,"athens","red-figure","pelike","near syriskos p",NA,NA,-500,-450,NA,1
"479","202981",NA,"athens","red-figure","loutrophoros","syriskos p",NA,NA,-500,-450,NA,1
"480","202984",NA,"athens","red-figure","pelike","syriskos p",NA,NA,-500,-450,NA,1
"481","202987",NA,"athens","red-figure","pelike","syriskos p",NA,NA,-500,-450,NA,1
"482","202991",NA,"athens","red-figure","pelike","syriskos p",NA,NA,-500,-450,NA,1
"483","202992",NA,"athens","red-figure","pelike","syriskos p",NA,NA,-500,-450,NA,1
"484","202993",NA,"athens","red-figure","pelike","syriskos p",NA,NA,-500,-450,NA,1
"485","203015",NA,"athens","red-figure","pelike","tyszkiewicz p",NA,NA,-500,-450,NA,1
"486","203018",NA,"athens","red-figure","pelike","tyszkiewicz p",NA,NA,-500,-450,NA,1
"487","203021",NA,"athens","red-figure","pelike","tyszkiewicz p",NA,NA,-500,-450,NA,1
"488","203023",NA,"athens","red-figure","pelike","tyszkiewicz p",NA,NA,-500,-450,NA,1
"489","203024",NA,"athens","red-figure","pelike","tyszkiewicz p",NA,NA,-500,-450,NA,1
"490","203025",NA,"athens","red-figure","pelike","tyszkiewicz p",NA,NA,-500,-450,NA,1
"491","203026",NA,"athens","red-figure","pelike","tyszkiewicz p",NA,NA,-500,-450,NA,1
"492","203031",NA,"athens","red-figure","pelike","tyszkiewicz p",NA,NA,-500,-450,NA,1
"493","203033",NA,"athens","red-figure","pelike","tyszkiewicz p",NA,NA,-500,-450,NA,1
"494","203067",NA,"athens","red-figure","pelike","near tyszkiewicz p",NA,NA,-500,-450,NA,1
"495","203071",NA,"athens","red-figure","pelike","troilos p",NA,NA,-500,-450,NA,1
"496","203137",NA,"athens","red-figure","pelike","wurzburg 517, p of",NA,NA,-500,-450,NA,1
"497","203138",NA,"athens","red-figure","pelike","wurzburg 517, p of",NA,NA,-500,-450,NA,1
"498","20337",NA,"athens","red-figure","loutrophoros",NA,NA,NA,-425,-375,NA,1
"499","203810",NA,"athens","red-figure","pelike","triptolemos p",NA,NA,-500,-450,NA,1
"500","203812",NA,"athens","red-figure","pelike","triptolemos p",NA,NA,-500,-450,NA,1
"501","205368",NA,"athens","red-figure","pelike","manner of douris",NA,NA,-500,-450,NA,1
"502","205407",NA,"athens","red-figure","pelike","hermonax",NA,NA,-500,-450,NA,1
"503","205408",NA,"athens","red-figure","pelike","hermonax",NA,NA,-500,-450,NA,1
"504","205409",NA,"athens","red-figure","pelike","hermonax",NA,NA,-500,-450,NA,1
"505","205411",NA,"athens","red-figure","pelike","hermonax",NA,NA,-500,-450,NA,1
"506","205413",NA,"athens","red-figure","pelike","hermonax",NA,NA,-500,-450,NA,1
"507","205414",NA,"athens","red-figure","pelike","hermonax",NA,NA,-500,-450,NA,1
"508","205416",NA,"athens","red-figure","pelike","hermonax",NA,NA,-500,-450,NA,1
"509","205424",NA,"athens","red-figure","pelike","hermonax",NA,NA,-500,-450,NA,1
"510","205431",NA,"athens","red-figure","pelike","hermonax",NA,NA,-500,-450,NA,1
"511","205561",NA,"athens","red-figure","pelike","birth of athena, p of the",NA,NA,-500,-450,NA,1
"512","205562",NA,"athens","red-figure","pelike","birth of athena, p of the",NA,NA,-500,-450,NA,1
"513","205618",NA,"athens","red-figure","pelike","deepdene p",NA,NA,-500,-450,NA,1
"514","205619",NA,"athens","red-figure","pelike","deepdene p",NA,NA,-500,-450,NA,1
"515","205621",NA,"athens","red-figure","pelike","deepdene p",NA,NA,-500,-450,NA,1
"516","205646",NA,"athens","red-figure","pelike","yale oinochoe, p of the",NA,NA,-500,-450,NA,1
"517","205681",NA,"athens","red-figure","pelike","aegisthus p",NA,NA,-500,-450,NA,1
"518","205683",NA,"athens","red-figure","pelike","aegisthus p",NA,NA,-500,-450,NA,1
"519","205750",NA,"athens","red-figure","loutrophoros","bologna 228, p of",NA,NA,-500,-450,NA,1
"520","205826",NA,"athens","red-figure","loutrophoros","syracuse p",NA,NA,-500,-450,NA,1
"521","205837",NA,"athens","red-figure","loutrophoros","syracuse p",NA,NA,-500,-450,NA,1
"522","205838",NA,"athens","red-figure","pelike","syracuse p",NA,NA,-500,-450,NA,1
"523","205839",NA,"athens","red-figure","pelike","syracuse p",NA,NA,-500,-450,NA,1
"524","205933",NA,"athens","red-figure","pelike","orchard p",NA,NA,-500,-450,NA,1
"525","205935",NA,"athens","red-figure","pelike","orchard p",NA,NA,-500,-450,NA,1
"526","205936",NA,"athens","red-figure","pelike","orchard p",NA,NA,-500,-450,NA,1
"527","205937",NA,"athens","red-figure","pelike","orchard p",NA,NA,-500,-450,NA,1
"528","206005",NA,"athens","red-figure","pelike","alkimachos p",NA,NA,-500,-450,NA,1
"529","206006",NA,"athens","red-figure","pelike","alkimachos p",NA,NA,-500,-450,NA,1
"530","206007",NA,"athens","red-figure","pelike","alkimachos p",NA,NA,-500,-450,NA,1
"531","206008",NA,"athens","red-figure","pelike","alkimachos p",NA,NA,-500,-450,NA,1
"532","206009",NA,"athens","red-figure","pelike","alkimachos p",NA,NA,-500,-450,NA,1
"533","206050",NA,"athens","red-figure","pelike","manner of alkimachos p",NA,NA,-500,-450,NA,1
"534","206110",NA,"athens","red-figure","loutrophoros","boreas p",NA,NA,-500,-450,NA,1
"535","206112",NA,"athens","red-figure","pelike","boreas p",NA,NA,-500,-450,NA,1
"536","206262",NA,"athens","red-figure","pelike","london e 489, p of",NA,NA,-500,-450,NA,1
"537","206322",NA,"athens","red-figure","loutrophoros","pan p",NA,NA,-500,-450,NA,1
"538","206325",NA,"athens","red-figure","pelike","pan p",NA,NA,-500,-450,NA,1
"539","206326",NA,"athens","red-figure","pelike","pan p",NA,NA,-500,-450,NA,1
"540","206328",NA,"athens","red-figure","pelike","pan p",NA,NA,-500,-450,NA,1
"541","206329",NA,"athens","red-figure","pelike","pan p",NA,NA,-500,-450,NA,1
"542","206330",NA,"athens","red-figure","pelike","pan p",NA,NA,-500,-450,NA,1
"543","206331",NA,"athens","red-figure","pelike","pan p",NA,NA,-500,-450,NA,1
"544","206332",NA,"athens","red-figure","pelike","pan p",NA,NA,-500,-450,NA,1
"545","206337",NA,"athens","red-figure","pelike","pan p",NA,NA,-500,-450,NA,1
"546","206456",NA,"athens","red-figure","pelike","pig p",NA,NA,-500,-450,NA,1
"547","206457",NA,"athens","red-figure","pelike","pig p",NA,NA,-500,-450,NA,1
"548","206459",NA,"athens","red-figure","pelike","pig p",NA,NA,-500,-450,NA,1
"549","206461",NA,"athens","red-figure","pelike","pig p",NA,NA,-500,-450,NA,1
"550","206462",NA,"athens","red-figure","pelike","pig p",NA,NA,-500,-450,NA,1
"551","206463",NA,"athens","red-figure","pelike","pig p",NA,NA,-500,-450,NA,1
"552","206481",NA,"athens","red-figure","pelike","manner of pig p",NA,NA,-500,-450,NA,1
"553","206482",NA,"athens","red-figure","pelike","manner of pig p",NA,NA,-500,-450,NA,1
"554","206483",NA,"athens","red-figure","pelike","manner of pig p",NA,NA,-500,-450,NA,1
"555","206484",NA,"athens","red-figure","pelike","manner of pig p",NA,NA,-500,-450,NA,1
"556","206545",NA,"athens","red-figure","pelike","leningrad p",NA,NA,-500,-450,NA,1
"557","206550",NA,"athens","red-figure","pelike","leningrad p",NA,NA,-500,-450,NA,1
"558","206554",NA,"athens","red-figure","pelike","leningrad p",NA,NA,-500,-450,NA,1
"559","206556",NA,"athens","red-figure","pelike","leningrad p",NA,NA,-500,-450,NA,1
"560","206559",NA,"athens","red-figure","pelike","leningrad p",NA,NA,-500,-450,NA,1
"561","206594",NA,"athens","red-figure","pelike","leningrad p",NA,NA,-500,-450,NA,1
"562","206670",NA,"athens","red-figure","pelike","agrigento p",NA,NA,-500,-450,NA,1
"563","206677",NA,"athens","red-figure","pelike","agrigento p",NA,NA,-500,-450,NA,1
"564","206702",NA,"athens","red-figure","pelike","louvre g 231, p of",NA,NA,-500,-450,NA,1
"565","206704",NA,"athens","red-figure","pelike","perseus p",NA,NA,-500,-450,NA,1
"566","206706",NA,"athens","red-figure","pelike","perseus p",NA,NA,-500,-450,NA,1
"567","206777",NA,"athens","red-figure","pelike","early mannerist",NA,NA,-500,-450,NA,1
"568","206780",NA,"athens","red-figure","pelike","recalls agrigento p",NA,NA,-500,-450,NA,1
"569","206876",NA,"athens","red-figure","pelike","altamura p",NA,NA,-475,-425,NA,1
"570","206877",NA,"athens","red-figure","pelike","altamura p",NA,NA,-475,-425,NA,1
"571","206985",NA,"athens","red-figure","pelike","niobid p",NA,NA,-475,-425,NA,1
